"","treatments","sample","sample","centroid.otu100","centroid.otu1000","centroid.otu1001","centroid.otu1002","centroid.otu1003","centroid.otu1009","centroid.otu101","centroid.otu1013","centroid.otu1015","centroid.otu102","centroid.otu1026","centroid.otu1027","centroid.otu1028","centroid.otu103","centroid.otu1032","centroid.otu104","centroid.otu1043","centroid.otu1044","centroid.otu1046","centroid.otu1047","centroid.otu1048","centroid.otu1049","centroid.otu1050","centroid.otu1051","centroid.otu1054","centroid.otu1056","centroid.otu1057","centroid.otu1058","centroid.otu1059","centroid.otu106","centroid.otu1061","centroid.otu1063","centroid.otu1064","centroid.otu1065","centroid.otu1066","centroid.otu1067","centroid.otu107","centroid.otu1074","centroid.otu1079","centroid.otu1081","centroid.otu1087","centroid.otu1089","centroid.otu1090","centroid.otu1091","centroid.otu1092","centroid.otu1093","centroid.otu1095","centroid.otu1096","centroid.otu112","centroid.otu114","centroid.otu115","centroid.otu117","centroid.otu119","centroid.otu120","centroid.otu122","centroid.otu123","centroid.otu124","centroid.otu125","centroid.otu126","centroid.otu127","centroid.otu128","centroid.otu129","centroid.otu130","centroid.otu131","centroid.otu132","centroid.otu134","centroid.otu136","centroid.otu137","centroid.otu139","centroid.otu140","centroid.otu141","centroid.otu142","centroid.otu143","centroid.otu145","centroid.otu147","centroid.otu150","centroid.otu152","centroid.otu153","centroid.otu155","centroid.otu156","centroid.otu158","centroid.otu16","centroid.otu160","centroid.otu162","centroid.otu163","centroid.otu164","centroid.otu167","centroid.otu168","centroid.otu17","centroid.otu171","centroid.otu172","centroid.otu174","centroid.otu175","centroid.otu176","centroid.otu180","centroid.otu181","centroid.otu182","centroid.otu184","centroid.otu186","centroid.otu188","centroid.otu189","centroid.otu190","centroid.otu191","centroid.otu192","centroid.otu193","centroid.otu194","centroid.otu195","centroid.otu196","centroid.otu199","centroid.otu200","centroid.otu201","centroid.otu202","centroid.otu206","centroid.otu207","centroid.otu209","centroid.otu21","centroid.otu210","centroid.otu211","centroid.otu212","centroid.otu213","centroid.otu214","centroid.otu216","centroid.otu217","centroid.otu219","centroid.otu220","centroid.otu222","centroid.otu223","centroid.otu224","centroid.otu227","centroid.otu228","centroid.otu229","centroid.otu230","centroid.otu233","centroid.otu235","centroid.otu237","centroid.otu238","centroid.otu242","centroid.otu243","centroid.otu244","centroid.otu245","centroid.otu246","centroid.otu249","centroid.otu25","centroid.otu251","centroid.otu252","centroid.otu253","centroid.otu255","centroid.otu256","centroid.otu258","centroid.otu263","centroid.otu264","centroid.otu266","centroid.otu269","centroid.otu270","centroid.otu271","centroid.otu273","centroid.otu274","centroid.otu275","centroid.otu277","centroid.otu278","centroid.otu280","centroid.otu284","centroid.otu285","centroid.otu286","centroid.otu287","centroid.otu288","centroid.otu289","centroid.otu29","centroid.otu291","centroid.otu292","centroid.otu296","centroid.otu297","centroid.otu298","centroid.otu299","centroid.otu30","centroid.otu301","centroid.otu302","centroid.otu303","centroid.otu305","centroid.otu306","centroid.otu31","centroid.otu312","centroid.otu313","centroid.otu314","centroid.otu315","centroid.otu317","centroid.otu318","centroid.otu32","centroid.otu320","centroid.otu321","centroid.otu322","centroid.otu323","centroid.otu324","centroid.otu327","centroid.otu33","centroid.otu330","centroid.otu331","centroid.otu335","centroid.otu337","centroid.otu338","centroid.otu340","centroid.otu342","centroid.otu343","centroid.otu345","centroid.otu346","centroid.otu348","centroid.otu349","centroid.otu350","centroid.otu352","centroid.otu356","centroid.otu357","centroid.otu360","centroid.otu366","centroid.otu367","centroid.otu368","centroid.otu369","centroid.otu37","centroid.otu373","centroid.otu374","centroid.otu376","centroid.otu378","centroid.otu379","centroid.otu38","centroid.otu383","centroid.otu384","centroid.otu386","centroid.otu389","centroid.otu390","centroid.otu391","centroid.otu392","centroid.otu393","centroid.otu395","centroid.otu405","centroid.otu406","centroid.otu407","centroid.otu408","centroid.otu409","centroid.otu410","centroid.otu412","centroid.otu414","centroid.otu415","centroid.otu416","centroid.otu417","centroid.otu422","centroid.otu425","centroid.otu426","centroid.otu428","centroid.otu430","centroid.otu433","centroid.otu435","centroid.otu436","centroid.otu437","centroid.otu438","centroid.otu439","centroid.otu440","centroid.otu441","centroid.otu442","centroid.otu445","centroid.otu446","centroid.otu447","centroid.otu448","centroid.otu449","centroid.otu45","centroid.otu450","centroid.otu454","centroid.otu455","centroid.otu459","centroid.otu46","centroid.otu461","centroid.otu462","centroid.otu467","centroid.otu47","centroid.otu472","centroid.otu473","centroid.otu474","centroid.otu476","centroid.otu477","centroid.otu48","centroid.otu480","centroid.otu481","centroid.otu482","centroid.otu484","centroid.otu486","centroid.otu490","centroid.otu492","centroid.otu497","centroid.otu498","centroid.otu499","centroid.otu50","centroid.otu500","centroid.otu502","centroid.otu503","centroid.otu504","centroid.otu505","centroid.otu509","centroid.otu51","centroid.otu510","centroid.otu511","centroid.otu512","centroid.otu515","centroid.otu516","centroid.otu520","centroid.otu522","centroid.otu524","centroid.otu526","centroid.otu531","centroid.otu532","centroid.otu533","centroid.otu534","centroid.otu537","centroid.otu540","centroid.otu543","centroid.otu544","centroid.otu545","centroid.otu547","centroid.otu548","centroid.otu549","centroid.otu55","centroid.otu554","centroid.otu555","centroid.otu556","centroid.otu557","centroid.otu56","centroid.otu561","centroid.otu562","centroid.otu566","centroid.otu567","centroid.otu568","centroid.otu57","centroid.otu571","centroid.otu572","centroid.otu573","centroid.otu574","centroid.otu575","centroid.otu576","centroid.otu58","centroid.otu581","centroid.otu584","centroid.otu586","centroid.otu587","centroid.otu59","centroid.otu595","centroid.otu596","centroid.otu597","centroid.otu598","centroid.otu599","centroid.otu600","centroid.otu601","centroid.otu602","centroid.otu603","centroid.otu604","centroid.otu605","centroid.otu607","centroid.otu608","centroid.otu609","centroid.otu612","centroid.otu613","centroid.otu615","centroid.otu617","centroid.otu620","centroid.otu621","centroid.otu625","centroid.otu626","centroid.otu627","centroid.otu628","centroid.otu63","centroid.otu635","centroid.otu636","centroid.otu64","centroid.otu640","centroid.otu643","centroid.otu645","centroid.otu646","centroid.otu647","centroid.otu648","centroid.otu649","centroid.otu65","centroid.otu652","centroid.otu654","centroid.otu655","centroid.otu659","centroid.otu66","centroid.otu660","centroid.otu666","centroid.otu667","centroid.otu668","centroid.otu67","centroid.otu670","centroid.otu671","centroid.otu672","centroid.otu674","centroid.otu675","centroid.otu677","centroid.otu681","centroid.otu682","centroid.otu686","centroid.otu689","centroid.otu691","centroid.otu692","centroid.otu693","centroid.otu694","centroid.otu695","centroid.otu696","centroid.otu697","centroid.otu699","centroid.otu7","centroid.otu70","centroid.otu701","centroid.otu702","centroid.otu704","centroid.otu705","centroid.otu706","centroid.otu708","centroid.otu71","centroid.otu710","centroid.otu712","centroid.otu715","centroid.otu717","centroid.otu720","centroid.otu723","centroid.otu726","centroid.otu727","centroid.otu728","centroid.otu729","centroid.otu73","centroid.otu730","centroid.otu731","centroid.otu736","centroid.otu739","centroid.otu741","centroid.otu742","centroid.otu746","centroid.otu747","centroid.otu749","centroid.otu75","centroid.otu750","centroid.otu754","centroid.otu756","centroid.otu758","centroid.otu76","centroid.otu760","centroid.otu761","centroid.otu762","centroid.otu765","centroid.otu766","centroid.otu767","centroid.otu77","centroid.otu772","centroid.otu773","centroid.otu775","centroid.otu778","centroid.otu78","centroid.otu780","centroid.otu781","centroid.otu782","centroid.otu783","centroid.otu784","centroid.otu785","centroid.otu787","centroid.otu79","centroid.otu790","centroid.otu791","centroid.otu792","centroid.otu797","centroid.otu799","centroid.otu80","centroid.otu800","centroid.otu801","centroid.otu803","centroid.otu805","centroid.otu806","centroid.otu807","centroid.otu81","centroid.otu815","centroid.otu819","centroid.otu82","centroid.otu821","centroid.otu822","centroid.otu823","centroid.otu824","centroid.otu825","centroid.otu826","centroid.otu827","centroid.otu83","centroid.otu830","centroid.otu836","centroid.otu837","centroid.otu838","centroid.otu839","centroid.otu840","centroid.otu841","centroid.otu842","centroid.otu843","centroid.otu844","centroid.otu845","centroid.otu846","centroid.otu847","centroid.otu850","centroid.otu851","centroid.otu852","centroid.otu853","centroid.otu857","centroid.otu858","centroid.otu861","centroid.otu862","centroid.otu863","centroid.otu865","centroid.otu87","centroid.otu870","centroid.otu875","centroid.otu878","centroid.otu882","centroid.otu883","centroid.otu884","centroid.otu885","centroid.otu887","centroid.otu888","centroid.otu889","centroid.otu89","centroid.otu891","centroid.otu892","centroid.otu893","centroid.otu898","centroid.otu899","centroid.otu900","centroid.otu906","centroid.otu909","centroid.otu91","centroid.otu913","centroid.otu915","centroid.otu916","centroid.otu917","centroid.otu918","centroid.otu919","centroid.otu92","centroid.otu922","centroid.otu93","centroid.otu935","centroid.otu936","centroid.otu937","centroid.otu938","centroid.otu939","centroid.otu942","centroid.otu943","centroid.otu944","centroid.otu946","centroid.otu947","centroid.otu948","centroid.otu960","centroid.otu961","centroid.otu962","centroid.otu964","centroid.otu969","centroid.otu970","centroid.otu971","centroid.otu972","centroid.otu975","centroid.otu98","centroid.otu983","centroid.otu985","centroid.otu986","centroid.otu987","centroid.otu99","centroid.otu993","centroid.otu994","centroid.otu995","centroid.otu998","plant","duds","mtDNA","ISD"
"1","Aatrex","104P1","104P1",4.41126703581945e-05,4.38624195296331e-05,4.41535901393224e-05,4.43977585104371e-05,4.37175325505978e-05,4.22419995856466e-05,4.30843615595032e-05,4.02291827641063e-05,3.8888157212133e-05,4.34003698745482e-05,4.331077852733e-05,4.28298298883911e-05,4.39008962917769e-05,5.15329664828765e-05,4.34010242544128e-05,4.3602003823898e-05,4.71241605471322e-05,4.90978240892846e-05,4.66344110326969e-05,4.59742233409185e-05,4.36511723996233e-05,4.536146967232e-05,5.10607907019939e-05,4.81502815961633e-05,4.84294037721119e-05,4.55197434293197e-05,4.26774089651527e-05,4.80357003194089e-05,4.81104575491749e-05,4.80000842119792e-05,4.67078328640207e-05,4.3122211021592e-05,4.46915003599179e-05,4.41576143283933e-05,3.9496902132966e-05,4.60870166182374e-05,5.0221345405297e-05,4.29958805263267e-05,3.98749560943516e-05,8.15773079244935e-05,4.36758303986595e-05,4.87943059295247e-05,4.74950775218525e-05,4.5150224630927e-05,4.53343295748372e-05,4.75711322839806e-05,4.47598239416344e-05,4.27975220371714e-05,4.74103151546603e-05,4.87478889779946e-05,5.02333874375621e-05,4.58293768405595e-05,4.8604444540356e-05,4.59984446284088e-05,4.60291770350935e-05,4.86928343941346e-05,4.47975745027839e-05,5.00704892233256e-05,4.1229925910084e-05,4.51519157935986e-05,4.4683235874646e-05,4.71736088438736e-05,4.86621986274324e-05,4.00432437659061e-05,4.37000570767867e-05,0.000146985318297415,4.46283823759012e-05,4.61900625050407e-05,4.80711536040908e-05,4.37456630910727e-05,4.45890129906684e-05,4.59597127422447e-05,4.21220113978973e-05,4.78223548307242e-05,4.77143992550631e-05,4.7784270008454e-05,4.55782581794447e-05,4.45541238987411e-05,7.79297995574365e-05,4.52373423355111e-05,4.5181800950483e-05,4.29045682278773e-05,4.63168702155834e-05,4.61501572077241e-05,4.32172554153125e-05,5.10189334642917e-05,4.03516565532303e-05,4.01407924032613e-05,4.76497492501324e-05,4.34933372634642e-05,3.97972722999949e-05,4.75901802087886e-05,4.7798222337778e-05,4.75284790133318e-05,3.95208113060516e-05,4.80376703838118e-05,4.62099623358332e-05,4.6118846980529e-05,4.30991544203333e-05,4.79963131212313e-05,4.56102950196669e-05,4.29673381950217e-05,5.17729013010779e-05,4.84082097082683e-05,4.71175291324441e-05,4.27602108945167e-05,4.60204587702704e-05,4.75406506177687e-05,4.4424954753706e-05,4.5781556753464e-05,5.04898718515985e-05,5.047264667105e-05,4.94717377715822e-05,4.60699345276244e-05,4.7437495255533e-05,4.36343278074711e-05,4.98306731878627e-05,4.17135518076144e-05,4.41100512341701e-05,4.28379230990367e-05,4.51623789076707e-05,4.65089439716531e-05,4.38186571476804e-05,4.84029569502553e-05,5.46683463310417e-05,4.40391019981945e-05,4.41826954078901e-05,4.34075059872924e-05,4.83536396328375e-05,4.41859165691741e-05,4.35070937327398e-05,3.83542078222632e-05,4.50787489589682e-05,4.17086190726546e-05,4.31881852765009e-05,4.61116037935362e-05,4.46181512527811e-05,4.63220657581432e-05,4.66883536083938e-05,4.47766076818703e-05,4.65266053467489e-05,4.54320321849973e-05,4.65422446968326e-05,4.33028654381792e-05,4.73031876092045e-05,4.19781044670295e-05,4.42301651105638e-05,4.05032703267591e-05,4.38648563964664e-05,4.73407250047662e-05,4.33213285301364e-05,4.11831979972899e-05,4.37307216172029e-05,4.78974190271675e-05,4.79709725696135e-05,5.12418364776972e-05,4.34164132048462e-05,4.6550629506928e-05,4.84458096880195e-05,4.47916537762125e-05,4.62435911312541e-05,4.73333565282621e-05,4.62569878285965e-05,4.42979437493599e-05,4.62444594710744e-05,4.56927880924347e-05,4.18057357031877e-05,4.47345595848947e-05,4.77461123192501e-05,4.29049683303541e-05,4.20630849921583e-05,4.83684293704654e-05,3.68706026865246e-05,4.9206663406157e-05,0.000147822418988059,4.82440998351988e-05,4.74968266578553e-05,4.54837707829754e-05,4.38782995257165e-05,4.57704885634249e-05,4.55735162406862e-05,4.72683854214092e-05,4.98813367854302e-05,4.52247765051982e-05,4.7656971568652e-05,4.65627625110533e-05,5.16096398344194e-05,4.73967600208272e-05,4.278792194723e-05,4.63875973020727e-05,4.21089924699093e-05,4.56898771878853e-05,4.5221324276204e-05,4.43079193924552e-05,8.14486185849324e-05,4.81626914296397e-05,4.50402448588029e-05,4.16072062062062e-05,4.45380118710371e-05,4.84037129592691e-05,4.2732351387969e-05,4.71803945222183e-05,4.38829030744282e-05,4.29768166200152e-05,4.38371339570706e-05,4.5367833382241e-05,4.35883833887573e-05,4.91662695163401e-05,4.45526017035206e-05,4.42297213329486e-05,4.48473617699413e-05,4.61764419334545e-05,4.76035390736696e-05,4.45067165063384e-05,4.73219255856101e-05,4.37907032781639e-05,4.647867411912e-05,4.75774525914278e-05,4.59227329994487e-05,7.52900772631971e-05,4.90021948407309e-05,5.00535704609586e-05,5.08018011513505e-05,4.04709062424589e-05,4.29551758301897e-05,4.62675520796261e-05,4.21859626395266e-05,4.80449650125032e-05,4.5420859348669e-05,4.37787615813753e-05,5.01099048091533e-05,3.80936022219443e-05,4.47105394232809e-05,4.3732453523801e-05,4.90980129149264e-05,4.41372003941717e-05,4.73917232253321e-05,4.18105635917114e-05,5.00236884515241e-05,4.5075981489375e-05,4.82998623361195e-05,4.77393727689079e-05,4.73096906513651e-05,4.5177750386034e-05,4.31721498223267e-05,4.73973515408799e-05,4.51329791464956e-05,4.69807378814044e-05,4.37649956672197e-05,4.62106087238371e-05,4.35581721229364e-05,4.57680920840102e-05,4.70548576845381e-05,4.44350408594715e-05,4.29462144471693e-05,4.897325921301e-05,4.47893642711509e-05,4.4451265877604e-05,4.48686444278189e-05,5.0450215959663e-05,4.47119011252838e-05,4.6946152431443e-05,3.99549280074817e-05,4.40742932819532e-05,4.06309134497943e-05,4.08434474660902e-05,4.86072730943955e-05,4.69339554153469e-05,4.73983679454426e-05,4.5973945648976e-05,4.77841846775033e-05,4.95381344725579e-05,4.63203784019242e-05,4.71385698265785e-05,5.09541480315181e-05,4.17147147065439e-05,4.91272250047053e-05,4.55804990731686e-05,4.84938157517882e-05,4.58698164309659e-05,4.54911467025982e-05,4.81958765041506e-05,4.05054363709133e-05,4.46987022515627e-05,4.35451567866552e-05,4.59387331981138e-05,5.02485950788731e-05,4.60044041418172e-05,4.68087775432898e-05,4.286934729931e-05,4.80892758991683e-05,4.73030173737706e-05,4.35581592907898e-05,4.45149675783142e-05,4.60841339610581e-05,4.52464194703291e-05,4.42308655929947e-05,4.14277778136616e-05,4.25474477375569e-05,4.48544617758579e-05,4.74083792001767e-05,3.95101420233162e-05,4.34493516577924e-05,4.61497741098286e-05,4.39729822042321e-05,5.20062314009103e-05,5.05591212076829e-05,4.90780939977505e-05,4.78609237927352e-05,4.33312293987349e-05,4.63400777232926e-05,4.59657382119775e-05,4.32207676272495e-05,4.2086801645875e-05,4.55570267777437e-05,4.58965187189441e-05,7.62021075402877e-05,5.29853464517674e-05,4.39404951761304e-05,4.93283755365095e-05,4.55393505364793e-05,4.72790916435122e-05,5.19449037716622e-05,4.7918739272324e-05,4.11339113428317e-05,4.54409357030587e-05,4.56457246455207e-05,4.35395117612437e-05,4.41470720064038e-05,4.17851183581901e-05,4.00486835703073e-05,3.99704533843655e-05,4.27629020999607e-05,4.52321045036078e-05,4.68000581422099e-05,5.0927780308063e-05,4.11178550450274e-05,4.64900203198452e-05,4.3815155857393e-05,4.51388945642067e-05,5.0961336202956e-05,5.33044056658609e-05,4.61627272946926e-05,4.1206152345115e-05,4.11350627497784e-05,4.81506238971628e-05,4.60935149294536e-05,4.38342635134926e-05,4.92520524838269e-05,4.16433119098403e-05,4.18170393186715e-05,4.51842507763812e-05,4.33223671564508e-05,4.4556072110269e-05,4.78611516994592e-05,4.51412203908291e-05,4.90127851900188e-05,4.39418226710229e-05,3.92586719470305e-05,3.94127999176189e-05,4.58202454881439e-05,4.03068786827682e-05,4.71768244860975e-05,4.61874962344636e-05,4.22095730395041e-05,4.58989233485562e-05,3.98988820971743e-05,4.06210732725972e-05,4.67610672009829e-05,4.3160568386013e-05,4.45853082428001e-05,4.25192874338694e-05,4.68930812362186e-05,5.12053578904706e-05,4.42213888711984e-05,4.46133385866442e-05,4.62043210007273e-05,4.15336700840345e-05,4.82326652018501e-05,4.56028347518786e-05,4.74325283214629e-05,4.21454066643042e-05,4.38068954414925e-05,4.37735643802571e-05,4.50203108566354e-05,4.65744520716347e-05,7.36509305404676e-05,4.07415674645237e-05,4.67344868756605e-05,4.65587190259224e-05,4.16210740201499e-05,4.38661912207063e-05,4.66401300319826e-05,4.3743761499927e-05,4.69634526454669e-05,4.29950421239018e-05,4.59272106927827e-05,4.10836921513388e-05,4.41814435022638e-05,4.62917424342455e-05,4.73265326486918e-05,5.03944926875861e-05,5.10939328884825e-05,4.371406720872e-05,4.5766913608277e-05,0.000516956635317244,4.0761633927082e-05,4.23977837045001e-05,4.70307005090918e-05,4.28137721972628e-05,4.48201108225353e-05,4.64571704050377e-05,3.9265923227993e-05,4.49547815962683e-05,4.20957870308941e-05,4.12261357590353e-05,4.45916008657168e-05,4.41988393859853e-05,4.40839776492821e-05,4.45937267275795e-05,4.64294477569136e-05,4.60538909214236e-05,4.66689216245913e-05,4.58231153846425e-05,4.75489737139452e-05,4.67281574836733e-05,4.78133570213793e-05,4.36087904288279e-05,4.37819178439376e-05,4.41187865918512e-05,4.76200313786077e-05,4.75315323675017e-05,3.69681108156828e-05,4.0932344847264e-05,4.99709634704557e-05,4.42644206198221e-05,4.62764101789042e-05,4.20119329075805e-05,4.23305946215349e-05,4.61048966246056e-05,4.40025426650053e-05,3.8029080390008e-05,5.17983450635543e-05,4.43944590022216e-05,4.71807273642334e-05,4.58090307798118e-05,4.96148933237054e-05,4.24590132594912e-05,4.30244409706523e-05,4.66121438733543e-05,4.55479612800421e-05,4.8237639600929e-05,4.03535235107635e-05,4.57667687287056e-05,4.62137243948255e-05,4.48270581297795e-05,4.36475849436412e-05,4.57691456961292e-05,4.57933642599706e-05,4.48014652103142e-05,4.65451510198373e-05,4.76658095958471e-05,4.09619083403136e-05,4.29427646958447e-05,4.62569703659407e-05,4.64208672026272e-05,4.2995892731287e-05,4.61728836771957e-05,4.381973509268e-05,4.39556597727053e-05,4.57075881939057e-05,4.4450034213821e-05,4.52031311180915e-05,4.18542700626652e-05,4.78489524084688e-05,4.94756114940826e-05,4.60912510619016e-05,4.23987108159504e-05,4.65065364402363e-05,4.26636624127321e-05,4.51938659186968e-05,4.32752461898245e-05,4.54389744031354e-05,8.50594174923937e-05,4.5514343909727e-05,4.18452163849962e-05,4.92145297583635e-05,4.74207784999732e-05,4.60361497078643e-05,5.11116851593732e-05,4.71795266170872e-05,4.30979293660261e-05,4.88542770950368e-05,4.27106668241692e-05,4.03821801416046e-05,4.92446395828311e-05,4.70621350218254e-05,4.15991929903575e-05,4.75489090197934e-05,4.34713492271104e-05,4.20336664749509e-05,4.85550440290429e-05,4.66356137483808e-05,5.12213859727906e-05,4.18919371537162e-05,4.32881184070136e-05,4.53552223376552e-05,4.33687365645208e-05,4.38789223342474e-05,4.17965625106185e-05,4.9005514500717e-05,4.60246118045406e-05,4.31033383159062e-05,4.25740614484469e-05,4.62948692114993e-05,4.09846185936452e-05,4.32530300564957e-05,4.66632366293802e-05,4.76389344833068e-05,4.83237130179398e-05,4.30134096648856e-05,4.56900079496778e-05,4.07783377468603e-05,4.5159321380999e-05,4.56231873683248e-05,4.1423855020542e-05,4.20100811715284e-05,4.77592694004265e-05,4.84354561773283e-05,4.21343864481856e-05,3.98179241694469e-05,4.14525777037357e-05,4.40740698373655e-05,4.39547362743442e-05,4.75876507335988e-05,4.52351647449822e-05,4.72913426867298e-05,4.66537434231572e-05,4.3752672351501e-05,3.97849804462388e-05,4.20986378030078e-05,4.42448947184982e-05,4.00311083053756e-05,4.31789971893746e-05,4.26688576808213e-05,4.21353679937987e-05,4.65106847045947e-05,4.4671195586871e-05,4.27763582268989e-05,4.48175289285178e-05,4.22640097343707e-05,4.07340193138312e-05,4.6187583549e-05,4.32118815244927e-05,4.74754341908284e-05,4.3253726849249e-05,4.29716542839992e-05,4.40946722935312e-05,4.68576507306147e-05,4.40118069368723e-05,4.46911028209199e-05,4.66164470147452e-05,4.3957583613558e-05,4.04822413752977e-05,4.31256036621765e-05,4.6582046479482e-05,4.33027711529356e-05,0.858223971743449,0.000111001926075159,0.114556330289931,0.000556817117958553
